Company,AY,Unique ID,DY,Indexed Total P,Indexed Total O,Indexed Total Incurred
CY 2,1999,371,2003,30.191,217.688,247.878
CY 2,1999,371,2004,30.191,225.699,255.890
CY 2,1999,371,2005,30.191,227.704,257.894
CY 2,1999,371,2006,48.001,221.295,269.295
CY 2,1999,371,2007,55.303,248.824,304.127
CY 2,1999,371,2008,200.930,0,200.930
CY 2,1999,371,2009,200.930,0,200.930
CY 2,1999,371,2010,200.930,0,200.930
CY 2,1999,372,1999,26.592,150.415,177.007
CY 2,1999,372,2000,33.149,159.231,192.380
CY 2,1999,372,2001,37.025,164.175,201.200
CY 2,1999,372,2002,45.735,256.008,301.743
CY 2,1999,372,2003,55.913,256.162,312.075
CY 2,1999,372,2004,63.526,254.660,318.186
CY 2,1999,372,2005,197.665,49.430,247.095
CY 2,1999,372,2006,197.665,43.988,241.653
CY 2,1999,372,2007,197.665,29.512,227.177
CY 2,1999,372,2008,197.665,30.716,228.381
CY 2,1999,372,2009,201.789,0,201.789
CY 2,1999,372,2010,201.789,0,201.789
CY 2,1999,373,1999,40.027,4.124,44.152
CY 2,1999,373,2000,179.075,603.338,782.413
CY 2,1999,373,2001,221.677,597.350,819.027
CY 2,1999,373,2002,248.770,717.791,966.561
CY 2,1999,373,2003,258.664,836.627,1.095.292
CY 2,1999,373,2004,279.833,1.034.741,1.314.574
CY 2,1999,373,2005,363.470,963.516,1.326.985
CY 2,1999,373,2006,371.859,726.180,1.098.039
CY 2,1999,373,2007,396.596,813.161,1.209.758
CY 2,1999,373,2008,413.278,976.471,1.389.749
CY 2,1999,373,2009,567.419,1.144.224,1.711.643
CY 2,1999,373,2010,580.922,1.130.721,1.711.643
CY 2,1999,374,1999,0,44.152,44.152
CY 2,1999,374,2000,314,169.577,169.890
CY 2,1999,374,2001,314,178.789,179.103
CY 2,1999,374,2002,314,195.952,196.266
CY 2,1999,374,2003,2.153,194.873,197.026
CY 2,1999,374,2004,10.540,222.154,232.694
CY 2,1999,374,2005,12.554,322.190,334.744
CY 2,1999,374,2006,70.330,228.259,298.589
CY 2,1999,374,2007,70.330,138.798,209.128
CY 2,1999,374,2008,198.285,16.327,214.612
CY 2,1999,374,2009,198.285,24.585,222.870
CY 2,1999,374,2010,223.341,0,223.341
CY 2,1999,375,1999,0,3.434,3.434
CY 2,1999,375,2000,2.771,393.311,396.083
CY 2,1999,375,2001,53.929,361.071,415.000
CY 2,1999,375,2002,55.977,118.763,174.740
CY 2,1999,375,2003,114.591,24.722,139.312
CY 2,1999,375,2004,114.591,0,114.591
CY 2,1999,375,2005,114.591,0,114.591
CY 2,1999,375,2006,114.591,0,114.591
CY 2,1999,375,2007,114.591,0,114.591
CY 2,1999,375,2008,114.591,0,114.591
CY 2,1999,375,2009,114.591,0,114.591
CY 2,1999,375,2010,114.591,0,114.591
CY 2,1999,376,1999,0,858,858
CY 2,1999,376,2000,8.567,150.633,159.200
CY 2,1999,376,2001,42.583,368.980,411.563
CY 2,1999,376,2002,70.564,401.328,471.891
CY 2,1999,376,2003,167.519,166.146,333.665
CY 2,1999,376,2004,184.924,148.741,333.665
CY 2,1999,376,2005,184.924,150.859,335.783
CY 2,1999,376,2006,185.728,113.366,299.094
CY 2,1999,376,2007,186.301,113.014,299.315
CY 2,1999,376,2008,186.351,113.366,299.716
CY 2,1999,376,2009,198.126,660,198.786
CY 2,1999,376,2010,197.322,0,197.322
CY 2,1999,377,1999,9.723,232.422,242.145
CY 2,1999,377,2000,14.009,236.508,250.517
CY 2,1999,377,2001,19.565,63.604,83.169
CY 2,1999,377,2002,22.669,59.198,81.867
CY 2,1999,377,2003,29.073,53.106,82.179
CY 2,1999,377,2004,31.055,57.050,88.105
CY 2,1999,377,2005,31.090,61.225,92.316
CY 2,1999,377,2006,31.116,63.687,94.804
CY 2,1999,377,2007,31.116,65.572,96.688
CY 2,1999,377,2008,41.113,61.230,102.343
CY 2,1999,377,2009,43.631,0,43.631
CY 2,1999,377,2010,43.631,0,43.631
CY 2,1999,378,1999,2.213,43.337,45.549
CY 2,1999,378,2000,45.509,222.415,267.925
CY 2,1999,378,2001,57.740,218.887,276.626
CY 2,1999,378,2002,68.515,245.986,314.500
CY 2,1999,378,2003,88.889,53.815,142.705
CY 2,1999,378,2004,88.889,56.547,145.436
CY 2,1999,378,2005,90.473,59.150,149.623
CY 2,1999,378,2006,120.135,0,120.135
CY 2,1999,378,2007,120.135,0,120.135
CY 2,1999,378,2008,120.135,0,120.135
CY 2,1999,378,2009,120.135,0,120.135
CY 2,1999,378,2010,120.135,0,120.135
CY 2,1999,379,1999,11.337,287.723,299.060
CY 2,1999,379,2000,63.074,391.451,454.525
CY 2,1999,379,2001,89.283,160.652,249.936
CY 2,1999,379,2002,102.213,166.466,268.679
CY 2,1999,379,2003,158.363,34.248,192.611
CY 2,1999,379,2004,145.398,8.381,153.779
CY 2,1999,379,2005,145.398,7.322,152.719
CY 2,1999,379,2006,145.398,7.322,152.719
CY 2,1999,379,2007,145.398,7.421,152.819
CY 2,1999,379,2008,145.398,7.422,152.820
CY 2,1999,379,2009,145.398,7.421,152.819
CY 2,1999,379,2010,146.847,5.972,152.819
CY 2,1999,380,1999,5.296,434.198,439.495
CY 2,1999,380,2000,11.747,205.946,217.692
CY 2,1999,380,2001,11.777,205.946,217.723
CY 2,1999,380,2002,5.821,0,5.821
CY 2,1999,380,2003,5.821,0,5.821
CY 2,1999,380,2004,5.821,0,5.821
CY 2,1999,380,2005,5.821,0,5.821
CY 2,1999,380,2006,5.821,0,5.821
CY 2,1999,380,2007,5.821,0,5.821
CY 2,1999,380,2008,5.821,0,5.821
CY 2,1999,380,2009,5.821,0,5.821
CY 2,1999,380,2010,5.821,0,5.821
CY 2,1999,381,1999,8.388,249.921,258.309
CY 2,1999,381,2000,56.121,117.881,174.002
CY 2,1999,381,2001,71.768,94.240,166.008
CY 2,1999,381,2002,73.082,103.251,176.333
CY 2,1999,381,2003,73.082,104.661,177.743
CY 2,1999,381,2004,73.201,75.650,148.851
CY 2,1999,381,2005,80.340,71.899,152.239
CY 2,1999,381,2006,80.340,121.722,202.061
CY 2,1999,381,2007,96.518,133.108,229.626
CY 2,1999,381,2008,96.994,149.237,246.231
CY 2,1999,381,2009,96.994,155.106,252.100
CY 2,1999,381,2010,96.994,155.106,252.100
CY 2,1999,382,2000,138,256.618,256.756
CY 2,1999,382,2001,801,269.167,269.968
CY 2,1999,382,2002,114.603,155.745,270.349
CY 2,1999,382,2003,127.660,141.438,269.098
CY 2,1999,382,2004,130.753,6.135,136.888
CY 2,1999,382,2005,130.753,6.036,136.789
CY 2,1999,382,2006,130.753,6.135,136.888
CY 2,1999,382,2007,130.753,6.036,136.789
CY 2,1999,382,2008,45.617,0,45.617
CY 2,1999,382,2009,45.617,0,45.617
CY 2,1999,382,2010,45.617,0,45.617
CY 2,1999,383,1999,82,44.072,44.153
CY 2,1999,383,2000,7.672,175.209,182.881
CY 2,1999,383,2001,28.381,180.566,208.948
CY 2,1999,383,2002,31.987,218.323,250.310
CY 2,1999,383,2003,31.987,210.517,242.504
CY 2,1999,383,2004,31.987,206.756,238.743
CY 2,1999,383,2005,44.357,127.402,171.759
CY 2,1999,383,2006,44.357,129.338,173.694
CY 2,1999,383,2007,74.932,124.983,199.914
CY 2,1999,383,2008,74.932,140.934,215.866
CY 2,1999,383,2009,74.932,144.298,219.229
CY 2,1999,383,2010,74.932,144.298,219.229
CY 2,2000,384,2000,6.058,36.557,42.615
CY 2,2000,384,2001,161.872,581.778,743.650
CY 2,2000,384,2002,254.663,475.054,729.717
CY 2,2000,384,2003,314.691,415.374,730.065
CY 2,2000,384,2004,357.497,462.520,820.016
CY 2,2000,384,2005,501.845,206.981,708.826
CY 2,2000,384,2006,500.239,210.971,711.211
CY 2,2000,384,2007,500.239,198.659,698.898
CY 2,2000,384,2008,517.206,195.888,713.094
CY 2,2000,384,2009,669.960,0,669.960
CY 2,2000,384,2010,669.960,0,669.960
CY 2,2000,385,2000,231,496.419,496.649
CY 2,2000,385,2001,24.970,509.350,534.320
CY 2,2000,385,2002,27.073,680.011,707.084
CY 2,2000,385,2003,28.394,656.157,684.551
CY 2,2000,385,2004,16.249,0,16.249
CY 2,2000,385,2005,16.249,0,16.249
CY 2,2000,385,2006,16.249,0,16.249
CY 2,2000,385,2007,16.249,0,16.249
CY 2,2000,385,2008,16.249,0,16.249
CY 2,2000,385,2009,16.249,0,16.249
CY 2,2000,385,2010,16.249,0,16.249
CY 2,2000,386,2000,38.032,159.166,197.198
CY 2,2000,386,2001,60.745,311.710,372.456
CY 2,2000,386,2002,98.049,399.410,497.459
CY 2,2000,386,2003,108.588,380.864,489.452
CY 2,2000,386,2004,144.402,345.050,489.452
CY 2,2000,386,2005,144.402,320.728,465.131
CY 2,2000,386,2006,369.809,30.985,400.794
CY 2,2000,386,2007,370.443,16.680,387.123
CY 2,2000,386,2008,381.466,0,381.466
CY 2,2000,386,2009,381.466,0,381.466
CY 2,2000,386,2010,381.466,0,381.466
CY 2,2000,387,2000,0,42.454,42.454
CY 2,2000,387,2001,4.688,157.822,162.509
CY 2,2000,387,2002,5.057,201.319,206.376
CY 2,2000,387,2003,44.552,158.077,202.629
CY 2,2000,387,2004,85.047,125.969,211.016
CY 2,2000,387,2005,123.295,113.084,236.379
CY 2,2000,387,2006,123.295,115.829,239.123
CY 2,2000,387,2007,124.014,110.069,234.083
CY 2,2000,387,2008,124.232,124.403,248.636
CY 2,2000,387,2009,124.232,137.932,262.164
CY 2,2000,387,2010,142.787,119.377,262.164
CY 2,2000,388,2000,0,262.754,262.754
CY 2,2000,388,2001,16.509,263.655,280.164
CY 2,2000,388,2002,34.648,319.135,353.783
CY 2,2000,388,2003,41.279,304.583,345.861
CY 2,2000,388,2004,41.279,330.984,372.263
CY 2,2000,388,2005,41.279,61.044,102.323
CY 2,2000,388,2006,41.279,60.996,102.275
CY 2,2000,388,2007,69.211,33.063,102.274
CY 2,2000,388,2008,69.211,32.225,101.436
CY 2,2000,388,2009,69.211,32.273,101.484
CY 2,2000,388,2010,69.211,32.273,101.484
CY 2,2000,389,2000,5.477,220.962,226.440
CY 2,2000,389,2001,39.191,355.211,394.402
CY 2,2000,389,2002,123.210,294.076,417.286
CY 2,2000,389,2003,128.492,426.081,554.573
CY 2,2000,389,2004,145.659,375.536,521.194
CY 2,2000,389,2005,369.127,0,369.127
CY 2,2000,389,2006,369.127,0,369.127
CY 2,2000,389,2007,369.127,0,369.127
CY 2,2000,389,2008,369.127,0,369.127
CY 2,2000,389,2009,369.127,0,369.127
CY 2,2000,389,2010,369.127,0,369.127
CY 2,2000,390,2000,7.545,190.153,197.698
CY 2,2000,390,2001,7.639,204.041,211.680
CY 2,2000,390,2002,26.117,192.649,218.766
CY 2,2000,390,2003,26.117,187.241,213.358
CY 2,2000,390,2004,38.317,235.783,274.100
CY 2,2000,390,2005,58.248,72.624,130.872
CY 2,2000,390,2006,59.769,74.985,134.755
CY 2,2000,390,2007,89.045,46.399,135.444
CY 2,2000,390,2008,89.045,106.658,195.703
CY 2,2000,390,2009,179.157,0,179.157
CY 2,2000,390,2010,179.157,0,179.157
CY 2,2000,391,2000,257,528.104,528.361
CY 2,2000,391,2001,17.120,554.471,571.592
CY 2,2000,391,2002,54.758,544.650,599.408
CY 2,2000,391,2003,145.144,544.719,689.863
CY 2,2000,391,2004,145.506,505.252,650.758
CY 2,2000,391,2005,179.045,502.151,681.196
CY 2,2000,391,2006,179.283,526.510,705.794
CY 2,2000,391,2007,128.389,356.474,484.863
CY 2,2000,391,2008,129.006,408.885,537.891
CY 2,2000,391,2009,129.006,364.329,493.335
CY 2,2000,391,2010,129.006,366.589,495.595
CY 2,2000,392,2000,191,43.799,43.990
CY 2,2000,392,2001,55.991,184.975,240.966
CY 2,2000,392,2002,69.129,179.651,248.780
CY 2,2000,392,2003,72.462,144.255,216.717
CY 2,2000,392,2004,72.690,145.679,218.368
CY 2,2000,392,2005,97.467,150.763,248.231
CY 2,2000,392,2006,98.443,171.061,269.505
CY 2,2000,392,2007,99.350,170.154,269.505
CY 2,2000,392,2008,102.029,404.958,506.987
CY 2,2000,392,2009,291.175,222.925,514.101
CY 2,2000,392,2010,291.175,0,291.175
CY 2,2000,393,2000,99,42.943,43.042
CY 2,2000,393,2001,197,45.003,45.200
CY 2,2000,393,2002,197,196.190,196.387
CY 2,2000,393,2003,9.138,226.183,235.321
CY 2,2000,393,2004,40.786,217.283,258.069
CY 2,2000,393,2005,40.786,237.179,277.965
CY 2,2000,393,2006,100.294,192.596,292.890
CY 2,2000,393,2007,106.390,0,106.390
CY 2,2000,393,2008,106.390,0,106.390
CY 2,2000,393,2009,106.390,0,106.390
CY 2,2000,393,2010,106.390,0,106.390
CY 2,2000,394,2000,22.327,256.789,279.115
CY 2,2000,394,2001,41.103,287.853,328.957
CY 2,2000,394,2002,58.408,491.258,549.667
CY 2,2000,394,2003,59.121,501.242,560.363
CY 2,2000,394,2004,59.121,464.093,523.214
CY 2,2000,394,2005,61.110,483.281,544.391
CY 2,2000,394,2006,108.670,345.600,454.270
CY 2,2000,394,2007,118.352,279.743,398.095
CY 2,2000,394,2008,118.352,329.514,447.866
CY 2,2000,394,2009,137.381,310.486,447.867
CY 2,2000,394,2010,139.079,338.421,477.500
CY 2,2000,395,2000,0,4.646,4.646
CY 2,2000,395,2001,408,375.925,376.333
CY 2,2000,395,2002,71.498,411.555,483.053
CY 2,2000,395,2003,221.640,99.487,321.127
CY 2,2000,395,2004,231.603,26.482,258.085
CY 2,2000,395,2005,231.603,0,231.603
CY 2,2000,395,2006,231.603,0,231.603
CY 2,2000,395,2007,231.603,0,231.603
CY 2,2000,395,2008,231.603,0,231.603
CY 2,2000,395,2009,231.603,0,231.603
CY 2,2000,395,2010,231.603,0,231.603
CY 2,2000,396,2000,0,42.454,42.454
CY 2,2000,396,2001,22.724,370.898,393.621
CY 2,2000,396,2002,218.639,131.021,349.661
CY 2,2000,396,2003,226.697,113.518,340.215
CY 2,2000,396,2004,230.567,109.649,340.216
CY 2,2000,396,2005,231.694,114.477,346.171
CY 2,2000,396,2006,241.956,7.135,249.091
CY 2,2000,396,2007,241.956,7.611,249.567
CY 2,2000,396,2008,120.487,0,120.487
CY 2,2000,396,2009,120.641,0,120.641
CY 2,2000,396,2010,120.641,0,120.641
CY 2,2000,397,2000,0,42.454,42.454
CY 2,2000,397,2001,15.892,338.814,354.706
CY 2,2000,397,2002,32.289,454.368,486.657
CY 2,2000,397,2003,32.689,413.266,445.955
CY 2,2000,397,2004,283.406,198.188,481.594
CY 2,2000,397,2005,329.108,58.798,387.905
CY 2,2000,397,2006,366.792,19.984,386.776
CY 2,2000,397,2007,368.575,0,368.575
CY 2,2000,397,2008,368.575,0,368.575
CY 2,2000,397,2009,370.413,0,370.413
CY 2,2000,397,2010,372.329,0,372.329
CY 2,2000,398,2000,2.358,41.439,43.797
CY 2,2000,398,2001,24.039,125.021,149.059
CY 2,2000,398,2002,29.170,113.282,142.452
CY 2,2000,398,2003,29.288,101.719,131.008
CY 2,2000,398,2004,30.004,204.948,234.951
CY 2,2000,398,2005,100.286,111.359,211.646
CY 2,2000,398,2006,114.558,97.007,211.566
CY 2,2000,398,2007,117.189,99.207,216.396
CY 2,2000,398,2008,117.189,119.531,236.720
CY 2,2000,398,2009,117.189,126.047,243.237
CY 2,2000,398,2010,117.189,126.047,243.237
CY 2,2000,399,2000,71,42.455,42.526
CY 2,2000,399,2001,124.870,234.374,359.244
CY 2,2000,399,2002,130.409,258.444,388.852
CY 2,2000,399,2003,420.927,97.534,518.460
CY 2,2000,399,2004,421.587,11.450,433.038
CY 2,2000,399,2005,421.587,8.502,430.090
CY 2,2000,399,2006,421.587,8.502,430.090
CY 2,2000,399,2007,421.587,0,421.587
CY 2,2000,399,2008,421.587,0,421.587
CY 2,2000,399,2009,421.587,0,421.587
CY 2,2000,399,2010,421.587,0,421.587
CY 2,2000,400,2000,0,825,825
CY 2,2000,400,2001,44.168,132.509,176.677
CY 2,2000,400,2002,76.294,226.392,302.686
CY 2,2000,400,2003,84.419,232.408,316.827
CY 2,2000,400,2004,85.657,302.557,388.213
CY 2,2000,400,2005,85.657,302.557,388.213
CY 2,2000,400,2006,85.798,391.271,477.069
CY 2,2000,400,2007,85.798,411.953,497.752
CY 2,2000,400,2008,100.071,448.572,548.643
CY 2,2000,400,2009,100.071,463.040,563.111
CY 2,2000,400,2010,100.071,463.040,563.111
CY 2,2000,401,2000,607,557.509,558.115
CY 2,2000,401,2001,1.592,807.724,809.316
CY 2,2000,401,2002,29.848,422.663,452.512
CY 2,2000,401,2003,68.059,389.537,457.597
CY 2,2000,401,2004,68.059,389.537,457.597
CY 2,2000,401,2005,82.539,404.221,486.760
CY 2,2000,401,2006,82.539,317.576,400.115
CY 2,2000,401,2007,377.988,11.084,389.072
CY 2,2000,401,2008,381.184,0,381.184
CY 2,2000,401,2009,381.184,0,381.184
CY 2,2000,401,2010,381.184,0,381.184
CY 2,2000,402,2000,6.486,169.579,176.064
CY 2,2000,402,2001,28.107,150.560,178.667
CY 2,2000,402,2002,37.587,327.844,365.431
CY 2,2000,402,2003,78.524,362.865,441.389
CY 2,2000,402,2004,90.631,379.329,469.960
CY 2,2000,402,2005,303.699,2.743,306.442
CY 2,2000,402,2006,303.699,0,303.699
CY 2,2000,402,2007,303.731,0,303.731
CY 2,2000,402,2008,303.731,0,303.731
CY 2,2000,402,2009,303.731,0,303.731
CY 2,2000,402,2010,303.731,0,303.731
CY 2,2000,403,2000,6.269,285.313,291.582
CY 2,2000,403,2001,73.289,0,73.289
CY 2,2000,403,2002,73.289,0,73.289
CY 2,2000,403,2003,73.289,0,73.289
CY 2,2000,403,2004,73.289,0,73.289
CY 2,2000,403,2005,73.289,0,73.289
CY 2,2000,403,2006,73.289,0,73.289
CY 2,2000,403,2007,73.289,0,73.289
CY 2,2000,403,2008,73.289,0,73.289
CY 2,2000,403,2009,73.289,0,73.289
CY 2,2000,403,2010,73.289,0,73.289
CY 2,2000,404,2000,3.986,402.775,406.761
CY 2,2000,404,2001,84.099,1.139.812,1.223.911
CY 2,2000,404,2002,141.750,438.195,579.945
CY 2,2000,404,2003,153.696,331.815,485.511
CY 2,2000,404,2004,159.404,336.366,495.770
CY 2,2000,404,2005,226.186,218.572,444.758
CY 2,2000,404,2006,226.186,234.226,460.412
CY 2,2000,404,2007,357.309,0,357.309
CY 2,2000,404,2008,357.309,0,357.309
CY 2,2000,404,2009,357.309,0,357.309
CY 2,2000,404,2010,357.309,0,357.309
CY 2,2000,405,2000,179,493.103,493.281
CY 2,2000,405,2001,545,688.702,689.247
CY 2,2000,405,2002,884,873.160,874.044
CY 2,2000,405,2003,13.695,727.149,740.844
CY 2,2000,405,2004,219.195,623.553,842.748
CY 2,2000,405,2005,220.256,630.088,850.344
CY 2,2000,405,2006,220.256,665.605,885.860
CY 2,2000,405,2007,229.771,568.882,798.653
CY 2,2000,405,2008,616.360,132.773,749.134
CY 2,2000,405,2009,616.360,132.789,749.149
CY 2,2000,405,2010,616.360,134.068,750.428
CY 2,2000,406,2000,71,42.454,42.524
CY 2,2000,406,2001,12.839,100.639,113.478
CY 2,2000,406,2002,13.076,161.181,174.257
CY 2,2000,406,2003,18.632,179.103,197.735
CY 2,2000,406,2004,23.033,184.173,207.206
CY 2,2000,406,2005,30.489,182.889,213.378
CY 2,2000,406,2006,54.275,172.439,226.714
CY 2,2000,406,2007,59.666,188.489,248.155
CY 2,2000,406,2008,145.295,113.747,259.042
CY 2,2000,406,2009,243.622,0,243.622
CY 2,2000,406,2010,243.622,0,243.622
CY 2,2000,407,2000,7.123,353,7.476
CY 2,2000,407,2001,22.234,32.618,54.852
CY 2,2000,407,2002,83.298,42.881,126.180
CY 2,2000,407,2003,101.596,0,101.596
CY 2,2000,407,2004,125.382,136.776,262.158
CY 2,2000,407,2005,158.682,108.796,267.479
CY 2,2000,407,2006,455.872,418.491,874.364
CY 2,2000,407,2007,487.290,66.167,553.457
CY 2,2000,407,2008,546.163,10.655,556.817
CY 2,2000,407,2009,546.209,0,546.209
CY 2,2000,407,2010,546.209,0,546.209
CY 2,2000,408,2000,0,10.732,10.732
CY 2,2000,408,2001,25.316,136.236,161.552
CY 2,2000,408,2002,30.458,149.566,180.024
CY 2,2000,408,2003,34.899,128.444,163.344
CY 2,2000,408,2004,40.840,234.574,275.414
CY 2,2000,408,2005,42.982,273.938,316.920
CY 2,2000,408,2006,45.937,273.621,319.558
CY 2,2000,408,2007,98.733,260.824,359.556
CY 2,2000,408,2008,98.733,286.058,384.791
CY 2,2000,408,2009,100.305,284.422,384.727
CY 2,2000,408,2010,103.253,281.474,384.727
CY 2,2000,409,2000,3.491,96.040,99.532
CY 2,2000,409,2001,76.220,70.670,146.890
CY 2,2000,409,2002,111.363,171.218,282.581
CY 2,2000,409,2003,132.590,151.154,283.744
CY 2,2000,409,2004,132.590,162.217,294.807
CY 2,2000,409,2005,192.072,5.025,197.096
CY 2,2000,409,2006,192.072,0,192.072
CY 2,2000,409,2007,192.072,0,192.072
CY 2,2000,409,2008,192.072,0,192.072
CY 2,2000,409,2009,192.072,0,192.072
CY 2,2000,409,2010,192.072,0,192.072
CY 2,2000,410,2000,140,42.377,42.517
CY 2,2000,410,2001,7.043,171.845,178.888
CY 2,2000,410,2002,86.818,99.233,186.051
CY 2,2000,410,2003,97.116,83.933,181.049
CY 2,2000,410,2004,117.089,132.492,249.581
CY 2,2000,410,2005,203.394,46.411,249.806
CY 2,2000,410,2006,259.112,1.506,260.617
CY 2,2000,410,2007,259.112,0,259.112
CY 2,2000,410,2008,259.112,0,259.112
CY 2,2000,410,2009,259.112,0,259.112
CY 2,2000,410,2010,263.144,0,263.144
CY 2,2000,411,2000,3.696,144.860,148.556
CY 2,2000,411,2001,8.495,281.776,290.270
CY 2,2000,411,2002,334,0,334
CY 2,2000,411,2003,334,0,334
CY 2,2000,411,2004,334,0,334
CY 2,2000,411,2005,334,0,334
CY 2,2000,411,2006,334,0,334
CY 2,2000,411,2007,334,0,334
CY 2,2000,411,2008,334,0,334
CY 2,2000,411,2009,334,0,334
CY 2,2000,411,2010,334,0,334
CY 2,2000,412,2000,0,42.454,42.454
CY 2,2000,412,2001,28.575,338.143,366.718
CY 2,2000,412,2002,34.827,91.902,126.729
CY 2,2000,412,2003,65.550,61.179,126.729
CY 2,2000,412,2004,74.785,25.010,99.795
CY 2,2000,412,2005,83.241,17.584,100.825
CY 2,2000,412,2006,92.102,0,92.102
CY 2,2000,412,2007,92.102,0,92.102
CY 2,2000,412,2008,92.102,0,92.102
CY 2,2000,412,2009,92.102,0,92.102
CY 2,2000,412,2010,92.102,0,92.102
CY 2,2000,413,2000,4.885,0,4.885
CY 2,2000,413,2001,16.749,185.731,202.480
CY 2,2000,413,2002,16.963,216.149,233.112
CY 2,2000,413,2003,16.963,225.769,242.732
CY 2,2000,413,2004,19.212,28.985,48.197
CY 2,2000,413,2005,19.688,28.775,48.464
CY 2,2000,413,2006,20.068,30.196,50.265
CY 2,2000,413,2007,26.728,0,26.728
CY 2,2000,413,2008,26.728,6.772,33.500
CY 2,2000,413,2009,26.833,5.796,32.629
CY 2,2000,413,2010,26.833,16.446,43.279
CY 2,2000,414,2000,419,4.127,4.546
CY 2,2000,414,2001,1.013,324.914,325.927
CY 2,2000,414,2002,1.013,332.793,333.806
CY 2,2000,414,2003,68.604,176.238,244.842
CY 2,2000,414,2004,70.373,287.939,358.313
CY 2,2000,414,2005,95.468,313.039,408.506
CY 2,2000,414,2006,95.468,327.864,423.331
CY 2,2000,414,2007,71.683,272.006,343.689
CY 2,2000,414,2008,74.252,293.281,367.534
CY 2,2000,414,2009,74.252,306.739,380.992
CY 2,2000,414,2010,74.252,306.739,380.992
CY 2,2000,415,2000,71,181.937,182.008
CY 2,2000,415,2001,71,184.086,184.157
CY 2,2000,415,2002,17.770,246.373,264.143
CY 2,2000,415,2003,22.356,51.506,73.861
CY 2,2000,415,2004,52.143,0,52.143
CY 2,2000,415,2005,52.143,0,52.143
CY 2,2000,415,2006,52.143,0,52.143
CY 2,2000,415,2007,52.143,0,52.143
CY 2,2000,415,2008,52.143,0,52.143
CY 2,2000,415,2009,52.143,0,52.143
CY 2,2000,415,2010,52.143,0,52.143
CY 2,2000,416,2000,2.488,289.617,292.105
CY 2,2000,416,2001,28.668,496.451,525.119
CY 2,2000,416,2002,42.061,470.611,512.672
CY 2,2000,416,2003,65.993,228.667,294.661
CY 2,2000,416,2004,83.132,177.944,261.076
CY 2,2000,416,2005,90.044,164.669,254.713
CY 2,2000,416,2006,98.136,200.777,298.913
CY 2,2000,416,2007,101.977,213.030,315.006
CY 2,2000,416,2008,266.894,70.799,337.693
CY 2,2000,416,2009,266.894,10.799,277.693
CY 2,2000,416,2010,266.894,10.799,277.693
CY 2,2000,417,2000,292,360.957,361.250
CY 2,2000,417,2001,2.432,281.846,284.279
CY 2,2000,417,2002,25.843,295.520,321.363
CY 2,2000,417,2003,76.983,254.184,331.167
CY 2,2000,417,2004,114.194,154.390,268.584
CY 2,2000,417,2005,139.709,140.120,279.828
CY 2,2000,417,2006,205.032,0,205.032
CY 2,2000,417,2007,205.032,0,205.032
CY 2,2000,417,2008,205.032,0,205.032
CY 2,2000,417,2009,205.032,0,205.032
CY 2,2000,417,2010,205.032,0,205.032
CY 2,2000,418,2000,17.647,219.244,236.891
CY 2,2000,418,2001,21.412,227.125,248.537
CY 2,2000,418,2002,23.152,13.623,36.774
CY 2,2000,418,2003,33.340,239,33.579
CY 2,2000,418,2004,33.340,0,33.340
CY 2,2000,418,2005,33.340,0,33.340
CY 2,2000,418,2006,33.340,0,33.340
CY 2,2000,418,2007,33.340,0,33.340
CY 2,2000,418,2008,33.340,0,33.340
CY 2,2000,418,2009,33.340,0,33.340
CY 2,2000,418,2010,33.340,0,33.340
CY 2,2000,419,2000,139,4.882,5.020
CY 2,2000,419,2001,10.311,227.140,237.452
CY 2,2000,419,2002,28.951,238.018,266.969
CY 2,2000,419,2003,31.408,267.100,298.508
CY 2,2000,419,2004,31.451,555.788,587.239
CY 2,2000,419,2005,67.131,552.823,619.954
CY 2,2000,419,2006,184.479,1.273.963,1.458.442
CY 2,2000,419,2007,196.728,1.323.649,1.520.377
CY 2,2000,419,2008,200.797,1.592.999,1.793.796
CY 2,2000,419,2009,200.797,1.642.186,1.842.984
CY 2,2000,419,2010,201.491,1.641.492,1.842.984
CY 2,2000,420,2000,1.036,102.106,103.142
CY 2,2000,420,2001,46.507,126.120,172.627
CY 2,2000,420,2002,51.764,147.500,199.264
CY 2,2000,420,2003,52.166,154.193,206.359
CY 2,2000,420,2004,87.929,181.927,269.856
CY 2,2000,420,2005,111.372,166.863,278.235
CY 2,2000,420,2006,114.657,87.309,201.966
CY 2,2000,420,2007,195.426,1.519,196.945
CY 2,2000,420,2008,195.426,0,195.426
CY 2,2000,420,2009,206.347,3.430,209.777
CY 2,2000,420,2010,207.874,490,208.364
CY 2,2000,421,2000,0,42.454,42.454
CY 2,2000,421,2001,30.863,285.093,315.956
CY 2,2000,421,2002,87.233,272.657,359.890
CY 2,2000,421,2003,95.420,341.563,436.983
CY 2,2000,421,2004,98.767,363.310,462.076
CY 2,2000,421,2005,98.859,396.428,495.287
CY 2,2000,421,2006,98.873,420.827,519.700
CY 2,2000,421,2007,118.861,418.986,537.847
CY 2,2000,421,2008,118.861,453.422,572.283
CY 2,2000,421,2009,430.865,2.312,433.178
CY 2,2000,421,2010,430.865,0,430.865
CY 2,2000,422,2000,329,42.124,42.454
CY 2,2000,422,2001,29.339,116.720,146.059
CY 2,2000,422,2002,45.689,107.417,153.106
CY 2,2000,422,2003,62.092,234.459,296.551
